transaction_id,project_id,transaction_date,posting_date,transaction_type,hours,wip_amount,wip_status,write_up_down,billed_amount,invoice_id,created_at_utc
TXN-50008,PRJ-1001,2026-01-25,2026-01-26,LABOR,18.0,2160.0,0,0.0,0.0,,2026-01-26T17:07:00Z
TXN-50760,PRJ-1018,2026-02-06,2026-02-07,LABOR,14.0,3500.0,2,206.0,3706.0,INV-9052,2026-02-07T21:25:00Z
TXN-51643,PRJ-1038,2026-02-02,2026-02-02,LABOR,8.0,2000.0,2,103.0,2103.0,INV-9106,2026-02-02T21:27:00Z
TXN-51196,PRJ-1028,2026-01-22,2026-01-24,LABOR,6.0,570.0,2,-100.0,470.0,INV-9077,2026-01-24T20:11:00Z
TXN-50216,PRJ-1006,2026-01-23,2026-01-24,LABOR,10.0,950.0,2,63.0,1013.0,INV-9015,2026-01-24T13:28:00Z
TXN-50110,PRJ-1003,2026-03-14,2026-03-15,LABOR,4.0,700.0,0,0.0,0.0,,2026-03-15T16:33:00Z
TXN-50220,PRJ-1006,2026-01-05,2026-01-07,LABOR,10.0,1500.0,2,-236.0,1264.0,INV-9015,2026-01-07T21:55:00Z
TXN-51509,PRJ-1034,2026-03-04,2026-03-05,LABOR,16.0,3360.0,2,41.0,3401.0,INV-9097,2026-03-05T15:50:00Z
TXN-51053,PRJ-1024,2026-03-11,2026-03-13,LABOR,6.0,570.0,0,0.0,0.0,,2026-03-13T16:07:00Z
TXN-51440,PRJ-1033,2026-02-11,2026-02-13,LABOR,18.0,4500.0,2,26.0,4526.0,INV-9093,2026-02-13T21:00:00Z
TXN-51177,PRJ-1027,2026-02-10,2026-02-10,LABOR,4.0,380.0,0,0.0,0.0,,2026-02-10T22:35:00Z
TXN-51471,PRJ-1034,2026-01-06,2026-01-08,LABOR,4.0,480.0,2,13.0,493.0,INV-9095,2026-01-08T16:16:00Z
TXN-51319,PRJ-1030,2026-02-23,2026-02-23,LABOR,16.0,3360.0,2,96.0,3456.0,INV-9084,2026-02-23T14:53:00Z
TXN-50729,PRJ-1017,2026-03-14,2026-03-15,LABOR,14.0,3500.0,0,0.0,0.0,,2026-03-15T14:38:00Z
TXN-50028,PRJ-1001,2026-03-18,2026-03-18,LABOR,18.0,1710.0,0,0.0,0.0,,2026-03-18T14:29:00Z
TXN-50231,PRJ-1006,2026-02-20,2026-02-22,LABOR,6.0,1050.0,2,-109.0,941.0,INV-9016,2026-02-22T19:24:00Z
TXN-50841,PRJ-1020,2026-01-09,2026-01-11,LABOR,10.0,1750.0,2,105.0,1855.0,INV-9057,2026-01-11T14:57:00Z
TXN-50507,PRJ-1012,2026-03-09,2026-03-09,LABOR,22.0,3850.0,0,0.0,0.0,,2026-03-09T19:12:00Z
TXN-50416,PRJ-1010,2026-02-27,2026-02-28,EXPENSE,0.0,2463.0,2,58.0,2521.0,INV-9028,2026-02-28T22:16:00Z
TXN-50053,PRJ-1002,2026-02-27,2026-02-27,EXPENSE,0.0,1522.0,2,38.0,1560.0,INV-9004,2026-02-27T17:28:00Z
TXN-51488,PRJ-1034,2026-02-02,2026-02-02,LABOR,12.0,1140.0,2,2.0,1142.0,INV-9096,2026-02-02T18:33:00Z
TXN-51140,PRJ-1026,2026-03-03,2026-03-05,EXPENSE,0.0,630.0,0,0.0,0.0,,2026-03-05T20:37:00Z
TXN-50624,PRJ-1015,2026-02-13,2026-02-13,LABOR,14.0,1680.0,2,-55.0,1625.0,INV-9043,2026-02-13T15:26:00Z
TXN-51451,PRJ-1033,2026-03-02,2026-03-02,LABOR,14.0,1680.0,0,0.0,0.0,,2026-03-02T15:25:00Z
TXN-50587,PRJ-1014,2026-02-06,2026-02-08,EXPENSE,0.0,509.0,0,0.0,0.0,,2026-02-08T17:14:00Z
TXN-51647,PRJ-1038,2026-02-09,2026-02-11,LABOR,6.0,1050.0,2,-16.0,1034.0,INV-9106,2026-02-11T16:50:00Z
TXN-50559,PRJ-1013,2026-03-23,2026-03-24,LABOR,6.0,1500.0,0,0.0,0.0,,2026-03-24T18:59:00Z
TXN-50197,PRJ-1005,2026-03-10,2026-03-11,LABOR,16.0,2400.0,0,0.0,0.0,,2026-03-11T17:00:00Z
TXN-51373,PRJ-1031,2026-03-22,2026-03-23,EXPENSE,0.0,1354.0,0,0.0,0.0,,2026-03-23T20:35:00Z
TXN-51498,PRJ-1034,2026-03-17,2026-03-17,LABOR,10.0,2100.0,0,0.0,0.0,,2026-03-17T13:57:00Z
TXN-51402,PRJ-1032,2026-03-02,2026-03-04,LABOR,10.0,2500.0,0,0.0,0.0,,2026-03-04T13:57:00Z
TXN-50639,PRJ-1015,2026-03-09,2026-03-09,LABOR,12.0,2100.0,0,0.0,0.0,,2026-03-09T13:07:00Z
TXN-51161,PRJ-1027,2026-01-02,2026-01-04,LABOR,10.0,1500.0,2,-1.0,1499.0,INV-9075,2026-01-04T18:37:00Z
TXN-51442,PRJ-1033,2026-02-27,2026-02-28,LABOR,8.0,960.0,2,-149.0,811.0,INV-9093,2026-02-28T21:19:00Z
TXN-50065,PRJ-1002,2026-02-25,2026-02-25,EXPENSE,0.0,338.0,0,0.0,0.0,,2026-02-25T13:24:00Z
TXN-50875,PRJ-1020,2026-03-14,2026-03-16,LABOR,4.0,1000.0,0,0.0,0.0,,2026-03-16T14:49:00Z
TXN-50070,PRJ-1002,2026-03-08,2026-03-08,LABOR,12.0,1800.0,0,0.0,0.0,,2026-03-08T14:25:00Z
TXN-50998,PRJ-1023,2026-02-11,2026-02-13,LABOR,12.0,1440.0,0,0.0,0.0,,2026-02-13T21:05:00Z
TXN-51405,PRJ-1032,2026-03-08,2026-03-09,EXPENSE,0.0,752.0,0,0.0,0.0,,2026-03-09T14:36:00Z
TXN-51503,PRJ-1034,2026-03-03,2026-03-03,EXPENSE,0.0,1510.0,0,0.0,0.0,,2026-03-03T22:40:00Z
TXN-50380,PRJ-1009,2026-02-18,2026-02-20,LABOR,14.0,2940.0,2,-273.0,2667.0,INV-9025,2026-02-20T19:58:00Z
TXN-50268,PRJ-1007,2026-01-23,2026-01-24,LABOR,18.0,3150.0,2,-99.0,3051.0,INV-9018,2026-01-24T13:22:00Z
TXN-50765,PRJ-1018,2026-02-02,2026-02-04,LABOR,16.0,1520.0,0,0.0,0.0,,2026-02-04T13:02:00Z
TXN-51604,PRJ-1037,2026-02-20,2026-02-22,LABOR,8.0,960.0,2,-139.0,821.0,INV-9104,2026-02-22T15:09:00Z
TXN-51305,PRJ-1030,2026-01-04,2026-01-05,LABOR,12.0,1440.0,0,0.0,0.0,,2026-01-05T13:42:00Z
TXN-50857,PRJ-1020,2026-02-13,2026-02-13,LABOR,20.0,1900.0,2,-20.0,1880.0,INV-9058,2026-02-13T13:20:00Z
TXN-50139,PRJ-1004,2026-01-05,2026-01-05,EXPENSE,0.0,179.0,0,0.0,0.0,,2026-01-05T22:29:00Z
TXN-50575,PRJ-1014,2026-02-24,2026-02-24,LABOR,18.0,4500.0,2,-788.0,3712.0,INV-9040,2026-02-24T16:24:00Z
TXN-50219,PRJ-1006,2026-01-03,2026-01-04,LABOR,14.0,2450.0,2,-362.0,2088.0,INV-9015,2026-01-04T21:59:00Z
TXN-50856,PRJ-1020,2026-02-13,2026-02-14,LABOR,10.0,2100.0,2,-163.0,1937.0,INV-9058,2026-02-14T19:42:00Z
TXN-50358,PRJ-1008,2026-03-23,2026-03-24,LABOR,8.0,1200.0,2,-151.0,1049.0,INV-9023,2026-03-24T22:00:00Z
TXN-50484,PRJ-1012,2026-01-27,2026-01-28,LABOR,20.0,5000.0,2,-762.0,4238.0,INV-9033,2026-01-28T18:13:00Z
TXN-51772,PRJ-1031,2026-03-31,2026-03-31,LABOR,8.0,1680.0,0,0.0,0.0,,2026-04-01T03:24:00Z
TXN-50236,PRJ-1006,2026-02-26,2026-02-27,LABOR,18.0,4500.0,2,-131.0,4369.0,INV-9016,2026-02-27T20:15:00Z
TXN-51458,PRJ-1033,2026-03-06,2026-03-06,EXPENSE,0.0,1001.0,0,0.0,0.0,,2026-03-06T19:08:00Z
TXN-50788,PRJ-1018,2026-02-27,2026-02-28,LABOR,8.0,2000.0,1,0.0,0.0,,2026-02-28T17:51:00Z
TXN-50238,PRJ-1006,2026-02-02,2026-02-03,EXPENSE,0.0,1048.0,0,0.0,0.0,,2026-02-03T22:36:00Z
TXN-51520,PRJ-1035,2026-01-20,2026-01-22,EXPENSE,0.0,310.0,2,-33.0,277.0,INV-9098,2026-01-22T20:15:00Z
TXN-51254,PRJ-1029,2026-01-04,2026-01-06,LABOR,12.0,3000.0,2,-226.0,2774.0,INV-9080,2026-01-06T21:44:00Z
TXN-51407,PRJ-1032,2026-03-08,2026-03-09,LABOR,12.0,1800.0,0,0.0,0.0,,2026-03-09T13:57:00Z
TXN-50947,PRJ-1022,2026-02-15,2026-02-15,EXPENSE,0.0,1103.0,2,24.0,1127.0,INV-9063,2026-02-15T13:45:00Z
TXN-50948,PRJ-1022,2026-02-15,2026-02-17,LABOR,6.0,1260.0,2,52.0,1312.0,INV-9063,2026-02-17T13:12:00Z
TXN-51201,PRJ-1028,2026-01-06,2026-01-06,LABOR,14.0,2940.0,2,-368.0,2572.0,INV-9077,2026-01-06T14:46:00Z
TXN-51270,PRJ-1029,2026-02-10,2026-02-10,EXPENSE,0.0,2492.0,0,0.0,0.0,,2026-02-10T21:46:00Z
TXN-50708,PRJ-1017,2026-02-14,2026-02-16,LABOR,18.0,2700.0,2,-120.0,2580.0,INV-9049,2026-02-16T18:05:00Z
TXN-51234,PRJ-1028,2026-03-09,2026-03-11,LABOR,4.0,700.0,0,0.0,0.0,,2026-03-11T14:13:00Z
TXN-50971,PRJ-1022,2026-03-27,2026-03-29,LABOR,18.0,2700.0,0,0.0,0.0,,2026-03-29T17:46:00Z
TXN-50997,PRJ-1023,2026-02-15,2026-02-17,EXPENSE,0.0,2138.0,2,-363.0,1775.0,INV-9066,2026-02-17T13:16:00Z
TXN-50887,PRJ-1021,2026-01-23,2026-01-23,LABOR,8.0,760.0,2,-132.0,628.0,INV-9060,2026-01-23T21:27:00Z
TXN-50101,PRJ-1003,2026-02-27,2026-02-28,LABOR,16.0,1520.0,2,-286.0,1234.0,INV-9007,2026-02-28T19:13:00Z
TXN-50591,PRJ-1014,2026-03-16,2026-03-18,EXPENSE,0.0,1549.0,0,0.0,0.0,,2026-03-18T13:44:00Z
TXN-51621,PRJ-1038,2026-01-05,2026-01-05,LABOR,14.0,1680.0,2,-210.0,1470.0,INV-9105,2026-01-05T16:07:00Z
TXN-50333,PRJ-1008,2026-02-07,2026-02-09,LABOR,10.0,1500.0,2,-22.0,1478.0,INV-9022,2026-02-09T20:40:00Z
TXN-50176,PRJ-1005,2026-01-27,2026-01-27,EXPENSE,0.0,954.0,0,0.0,0.0,,2026-01-27T14:19:00Z
TXN-50675,PRJ-1016,2026-02-19,2026-02-21,LABOR,10.0,2100.0,0,0.0,0.0,,2026-02-21T15:58:00Z
TXN-50607,PRJ-1014,2026-03-07,2026-03-08,LABOR,14.0,1680.0,2,-120.0,1560.0,INV-9041,2026-03-08T20:10:00Z
TXN-50441,PRJ-1010,2026-03-11,2026-03-11,LABOR,20.0,3500.0,2,208.0,3708.0,INV-9029,2026-03-11T19:07:00Z
TXN-50993,PRJ-1023,2026-02-26,2026-02-26,LABOR,4.0,380.0,2,-23.0,357.0,INV-9066,2026-02-26T14:39:00Z
TXN-50823,PRJ-1019,2026-03-10,2026-03-10,LABOR,16.0,4000.0,0,0.0,0.0,,2026-03-10T20:42:00Z
TXN-51267,PRJ-1029,2026-02-23,2026-02-25,LABOR,4.0,700.0,2,-32.0,668.0,INV-9081,2026-02-25T20:19:00Z
TXN-50259,PRJ-1006,2026-03-03,2026-03-03,LABOR,4.0,1000.0,2,-190.0,810.0,INV-9017,2026-03-03T20:20:00Z
TXN-51634,PRJ-1038,2026-01-06,2026-01-07,LABOR,22.0,2090.0,0,0.0,0.0,,2026-01-07T17:53:00Z
TXN-51018,PRJ-1024,2026-01-24,2026-01-26,LABOR,22.0,3850.0,2,-225.0,3625.0,INV-9067,2026-01-26T20:25:00Z
TXN-50919,PRJ-1021,2026-03-05,2026-03-06,LABOR,6.0,1050.0,0,0.0,0.0,,2026-03-06T13:51:00Z
TXN-51495,PRJ-1034,2026-02-03,2026-02-04,EXPENSE,0.0,1400.0,0,0.0,0.0,,2026-02-04T18:45:00Z
TXN-50803,PRJ-1019,2026-01-11,2026-01-12,LABOR,6.0,720.0,0,0.0,0.0,,2026-01-12T22:30:00Z
TXN-50995,PRJ-1023,2026-02-24,2026-02-25,EXPENSE,0.0,1803.0,2,76.0,1879.0,INV-9066,2026-02-25T15:36:00Z
TXN-50083,PRJ-1002,2026-03-17,2026-03-17,LABOR,22.0,4620.0,2,-811.0,3809.0,INV-9005,2026-03-17T14:29:00Z
TXN-51625,PRJ-1038,2026-01-22,2026-01-24,LABOR,6.0,720.0,2,-88.0,632.0,INV-9105,2026-01-24T16:07:00Z
TXN-51100,PRJ-1025,2026-03-07,2026-03-07,LABOR,18.0,4500.0,2,-613.0,3887.0,INV-9072,2026-03-07T22:56:00Z
TXN-50438,PRJ-1010,2026-03-20,2026-03-20,LABOR,20.0,4200.0,2,-473.0,3727.0,INV-9029,2026-03-20T18:55:00Z
TXN-50553,PRJ-1013,2026-03-07,2026-03-07,EXPENSE,0.0,2334.0,0,0.0,0.0,,2026-03-07T21:38:00Z
TXN-51756,PRJ-1007,2026-03-25,2026-03-25,LABOR,12.0,2100.0,1,0.0,0.0,,2026-03-25T13:38:00Z
TXN-50806,PRJ-1019,2026-02-21,2026-02-23,LABOR,18.0,2700.0,2,-95.0,2605.0,INV-9055,2026-02-23T16:03:00Z
TXN-50073,PRJ-1002,2026-03-19,2026-03-21,LABOR,18.0,2160.0,0,0.0,0.0,,2026-03-21T17:32:00Z
TXN-50969,PRJ-1022,2026-03-19,2026-03-21,LABOR,22.0,4620.0,0,0.0,0.0,,2026-03-21T17:37:00Z
TXN-50128,PRJ-1004,2026-01-16,2026-01-17,LABOR,18.0,3780.0,2,-694.0,3086.0,INV-9009,2026-01-17T20:21:00Z
TXN-50769,PRJ-1018,2026-02-04,2026-02-06,LABOR,10.0,1200.0,0,0.0,0.0,,2026-02-06T17:18:00Z
TXN-50085,PRJ-1002,2026-03-21,2026-03-23,EXPENSE,0.0,1615.0,2,-158.0,1457.0,INV-9005,2026-03-23T15:31:00Z
TXN-50545,PRJ-1013,2026-02-15,2026-02-17,LABOR,20.0,2400.0,0,0.0,0.0,,2026-02-17T13:23:00Z
TXN-50821,PRJ-1019,2026-03-03,2026-03-04,EXPENSE,0.0,292.0,0,0.0,0.0,,2026-03-04T15:25:00Z
TXN-51409,PRJ-1032,2026-03-08,2026-03-09,LABOR,12.0,1140.0,0,0.0,0.0,,2026-03-09T18:42:00Z
TXN-51374,PRJ-1031,2026-03-27,2026-03-28,LABOR,22.0,3850.0,2,105.0,3955.0,INV-9088,2026-03-28T19:39:00Z
TXN-51015,PRJ-1024,2026-01-18,2026-01-19,LABOR,14.0,1680.0,2,76.0,1756.0,INV-9067,2026-01-19T21:09:00Z
TXN-51211,PRJ-1028,2026-02-25,2026-02-25,EXPENSE,0.0,1570.0,2,-236.0,1334.0,INV-9078,2026-02-25T18:01:00Z
TXN-51126,PRJ-1026,2026-02-17,2026-02-17,LABOR,12.0,1140.0,2,-116.0,1024.0,INV-9074,2026-02-17T22:43:00Z
TXN-50704,PRJ-1017,2026-02-27,2026-02-28,LABOR,16.0,1520.0,2,-149.0,1371.0,INV-9049,2026-02-28T21:41:00Z
TXN-51104,PRJ-1025,2026-03-18,2026-03-20,LABOR,4.0,840.0,2,-31.0,809.0,INV-9072,2026-03-20T21:24:00Z
TXN-51582,PRJ-1036,2026-03-15,2026-03-17,EXPENSE,0.0,2031.0,0,0.0,0.0,,2026-03-17T18:22:00Z
TXN-51078,PRJ-1025,2026-02-14,2026-02-16,LABOR,16.0,2800.0,2,-164.0,2636.0,INV-9071,2026-02-16T15:07:00Z
TXN-50369,PRJ-1009,2026-01-08,2026-01-08,LABOR,18.0,3150.0,0,0.0,0.0,,2026-01-08T17:46:00Z
TXN-50451,PRJ-1011,2026-01-15,2026-01-17,LABOR,10.0,2100.0,0,0.0,0.0,,2026-01-17T14:05:00Z
TXN-50278,PRJ-1007,2026-02-17,2026-02-18,EXPENSE,0.0,577.0,2,35.0,612.0,INV-9019,2026-02-18T19:05:00Z
TXN-50973,PRJ-1022,2026-03-26,2026-03-27,LABOR,12.0,2520.0,2,-366.0,2154.0,INV-9064,2026-03-27T20:53:00Z
TXN-51696,PRJ-1039,2026-03-10,2026-03-10,EXPENSE,0.0,1379.0,0,0.0,0.0,,2026-03-10T22:57:00Z
TXN-51467,PRJ-1033,2026-01-12,2026-01-12,LABOR,14.0,1330.0,1,0.0,0.0,,2026-01-12T21:06:00Z
TXN-50583,PRJ-1014,2026-02-14,2026-02-16,LABOR,20.0,4200.0,2,-336.0,3864.0,INV-9040,2026-02-16T18:14:00Z
TXN-50572,PRJ-1014,2026-01-11,2026-01-11,EXPENSE,0.0,939.0,2,-137.0,802.0,INV-9039,2026-01-11T13:21:00Z
TXN-50677,PRJ-1016,2026-03-07,2026-03-09,LABOR,20.0,3500.0,0,0.0,0.0,,2026-03-09T13:46:00Z
TXN-51346,PRJ-1031,2026-01-04,2026-01-06,LABOR,20.0,3000.0,2,-470.0,2530.0,INV-9086,2026-01-06T22:24:00Z
TXN-51308,PRJ-1030,2026-01-14,2026-01-14,EXPENSE,0.0,2405.0,0,0.0,0.0,,2026-01-14T13:07:00Z
TXN-50872,PRJ-1020,2026-03-15,2026-03-17,LABOR,20.0,1900.0,0,0.0,0.0,,2026-03-17T22:39:00Z
TXN-51506,PRJ-1034,2026-03-25,2026-03-26,EXPENSE,0.0,210.0,0,0.0,0.0,,2026-03-26T18:31:00Z
TXN-50833,PRJ-1019,2026-03-02,2026-03-02,LABOR,8.0,960.0,0,0.0,0.0,,2026-03-02T21:52:00Z
TXN-50715,PRJ-1017,2026-02-02,2026-02-04,LABOR,6.0,570.0,0,0.0,0.0,,2026-02-04T20:48:00Z
TXN-50133,PRJ-1004,2026-01-08,2026-01-08,EXPENSE,0.0,1751.0,2,-199.0,1552.0,INV-9009,2026-01-08T17:08:00Z
TXN-51225,PRJ-1028,2026-03-18,2026-03-18,LABOR,12.0,1140.0,0,0.0,0.0,,2026-03-18T19:34:00Z
TXN-50092,PRJ-1003,2026-01-12,2026-01-14,EXPENSE,0.0,1736.0,2,60.0,1796.0,INV-9006,2026-01-14T15:02:00Z
TXN-51679,PRJ-1039,2026-02-16,2026-02-18,LABOR,16.0,1920.0,2,-17.0,1903.0,INV-9108,2026-02-18T21:55:00Z
TXN-51558,PRJ-1036,2026-01-16,2026-01-17,LABOR,22.0,5500.0,0,0.0,0.0,,2026-01-17T18:00:00Z
TXN-50594,PRJ-1014,2026-03-14,2026-03-16,LABOR,20.0,1900.0,0,0.0,0.0,,2026-03-16T16:39:00Z
TXN-51566,PRJ-1036,2026-02-11,2026-02-11,LABOR,10.0,1500.0,2,111.0,1611.0,INV-9101,2026-02-11T15:19:00Z
TXN-50810,PRJ-1019,2026-02-09,2026-02-11,LABOR,8.0,1400.0,2,-155.0,1245.0,INV-9055,2026-02-11T15:52:00Z
TXN-50628,PRJ-1015,2026-02-14,2026-02-14,LABOR,20.0,3000.0,0,0.0,0.0,,2026-02-14T19:57:00Z
TXN-50429,PRJ-1010,2026-03-11,2026-03-11,LABOR,14.0,2450.0,0,0.0,0.0,,2026-03-11T15:36:00Z
TXN-51607,PRJ-1037,2026-02-04,2026-02-04,LABOR,16.0,2400.0,0,0.0,0.0,,2026-02-04T20:36:00Z
TXN-51765,PRJ-1021,2026-03-29,2026-04-02,LABOR,10.0,1750.0,0,0.0,0.0,,2026-04-02T13:45:00Z
TXN-51367,PRJ-1031,2026-03-22,2026-03-22,LABOR,18.0,4500.0,0,0.0,0.0,,2026-03-22T15:50:00Z
TXN-50721,PRJ-1017,2026-03-09,2026-03-10,EXPENSE,0.0,1562.0,0,0.0,0.0,,2026-03-10T21:18:00Z
TXN-50345,PRJ-1008,2026-03-09,2026-03-10,LABOR,6.0,1260.0,0,0.0,0.0,,2026-03-10T16:51:00Z
TXN-51387,PRJ-1032,2026-01-04,2026-01-04,EXPENSE,0.0,2348.0,0,0.0,0.0,,2026-01-04T16:36:00Z
TXN-51534,PRJ-1035,2026-03-08,2026-03-10,EXPENSE,0.0,2035.0,0,0.0,0.0,,2026-03-10T22:39:00Z
TXN-51073,PRJ-1025,2026-01-17,2026-01-19,LABOR,16.0,3360.0,0,0.0,0.0,,2026-01-19T21:04:00Z
TXN-51212,PRJ-1028,2026-02-18,2026-02-19,LABOR,6.0,1050.0,2,-177.0,873.0,INV-9078,2026-02-19T19:02:00Z
TXN-50426,PRJ-1010,2026-03-23,2026-03-24,LABOR,6.0,1050.0,0,0.0,0.0,,2026-03-24T22:57:00Z
TXN-50994,PRJ-1023,2026-02-11,2026-02-12,LABOR,16.0,3360.0,2,241.0,3601.0,INV-9066,2026-02-12T17:27:00Z
TXN-50052,PRJ-1002,2026-02-16,2026-02-16,LABOR,16.0,3360.0,2,-278.0,3082.0,INV-9004,2026-02-16T14:00:00Z
TXN-50181,PRJ-1005,2026-02-06,2026-02-08,EXPENSE,0.0,1307.0,2,-260.0,1047.0,INV-9013,2026-02-08T22:00:00Z
TXN-51605,PRJ-1037,2026-02-22,2026-02-22,LABOR,18.0,1710.0,0,0.0,0.0,,2026-02-22T20:01:00Z
TXN-50944,PRJ-1022,2026-02-10,2026-02-10,LABOR,6.0,900.0,2,33.0,933.0,INV-9063,2026-02-10T18:40:00Z
TXN-51249,PRJ-1029,2026-01-18,2026-01-18,LABOR,16.0,4000.0,2,23.0,4023.0,INV-9080,2026-01-18T19:37:00Z
TXN-51080,PRJ-1025,2026-02-17,2026-02-17,LABOR,8.0,1200.0,2,-27.0,1173.0,INV-9071,2026-02-17T16:26:00Z
TXN-50828,PRJ-1019,2026-03-22,2026-03-24,LABOR,22.0,3850.0,0,0.0,0.0,,2026-03-24T20:06:00Z
TXN-51431,PRJ-1033,2026-01-24,2026-01-26,LABOR,18.0,2700.0,0,0.0,0.0,,2026-01-26T19:54:00Z
TXN-50107,PRJ-1003,2026-02-05,2026-02-07,LABOR,8.0,1400.0,0,0.0,0.0,,2026-02-07T17:47:00Z
TXN-50717,PRJ-1017,2026-03-13,2026-03-13,LABOR,6.0,900.0,0,0.0,0.0,,2026-03-13T13:30:00Z
TXN-50519,PRJ-1012,2026-03-18,2026-03-18,LABOR,16.0,1520.0,2,6.0,1526.0,INV-9035,2026-03-18T22:17:00Z
TXN-50952,PRJ-1022,2026-02-17,2026-02-17,LABOR,4.0,480.0,0,0.0,0.0,,2026-02-17T13:45:00Z
TXN-50095,PRJ-1003,2026-01-02,2026-01-04,LABOR,22.0,2090.0,0,0.0,0.0,,2026-01-04T13:00:00Z
TXN-50880,PRJ-1020,2026-03-26,2026-03-28,LABOR,6.0,900.0,0,0.0,0.0,,2026-03-28T16:31:00Z
TXN-51710,PRJ-1040,2026-01-04,2026-01-05,LABOR,22.0,2640.0,0,0.0,0.0,,2026-01-05T16:14:00Z
TXN-51089,PRJ-1025,2026-02-24,2026-02-25,LABOR,6.0,900.0,0,0.0,0.0,,2026-02-25T15:47:00Z
TXN-51536,PRJ-1035,2026-03-21,2026-03-21,EXPENSE,0.0,1894.0,0,0.0,0.0,,2026-03-21T22:20:00Z
TXN-50376,PRJ-1009,2026-02-15,2026-02-16,LABOR,20.0,4200.0,2,234.0,4434.0,INV-9025,2026-02-16T20:14:00Z
TXN-51151,PRJ-1026,2026-03-19,2026-03-20,LABOR,10.0,1200.0,0,0.0,0.0,,2026-03-20T19:20:00Z
TXN-50027,PRJ-1001,2026-03-19,2026-03-20,LABOR,6.0,1050.0,0,0.0,0.0,,2026-03-20T13:38:00Z
TXN-51199,PRJ-1028,2026-01-09,2026-01-09,LABOR,4.0,380.0,2,-3.0,377.0,INV-9077,2026-01-09T15:12:00Z
TXN-50862,PRJ-1020,2026-02-09,2026-02-11,LABOR,14.0,3500.0,2,132.0,3632.0,INV-9058,2026-02-11T21:55:00Z
TXN-51150,PRJ-1026,2026-03-06,2026-03-07,LABOR,4.0,1000.0,0,0.0,0.0,,2026-03-07T18:26:00Z
TXN-51217,PRJ-1028,2026-02-12,2026-02-13,LABOR,4.0,1000.0,2,56.0,1056.0,INV-9078,2026-02-13T20:52:00Z
TXN-51724,PRJ-1040,2026-03-25,2026-03-26,EXPENSE,0.0,1492.0,0,0.0,0.0,,2026-03-26T14:31:00Z
TXN-51691,PRJ-1039,2026-03-19,2026-03-21,LABOR,10.0,1200.0,0,0.0,0.0,,2026-03-21T20:53:00Z
TXN-51714,PRJ-1040,2026-02-19,2026-02-19,EXPENSE,0.0,1132.0,2,-91.0,1041.0,INV-9110,2026-02-19T15:14:00Z
TXN-50346,PRJ-1008,2026-03-11,2026-03-13,EXPENSE,0.0,651.0,0,0.0,0.0,,2026-03-13T13:55:00Z
TXN-51657,PRJ-1038,2026-03-12,2026-03-12,EXPENSE,0.0,1539.0,0,0.0,0.0,,2026-03-12T15:32:00Z
TXN-51742,PRJ-1040,2026-03-06,2026-03-06,LABOR,22.0,3300.0,2,-20.0,3280.0,INV-9111,2026-03-06T13:20:00Z
TXN-50233,PRJ-1006,2026-02-21,2026-02-22,LABOR,20.0,2400.0,2,-347.0,2053.0,INV-9016,2026-02-22T14:46:00Z
TXN-51656,PRJ-1038,2026-03-14,2026-03-15,LABOR,12.0,2100.0,0,0.0,0.0,,2026-03-15T16:16:00Z
TXN-50466,PRJ-1011,2026-02-05,2026-02-05,EXPENSE,0.0,2032.0,0,0.0,0.0,,2026-02-05T15:36:00Z
TXN-50567,PRJ-1014,2026-01-27,2026-01-27,LABOR,8.0,1200.0,2,-230.0,970.0,INV-9039,2026-01-27T21:37:00Z
TXN-51499,PRJ-1034,2026-03-04,2026-03-05,LABOR,4.0,380.0,0,0.0,0.0,,2026-03-05T18:46:00Z
TXN-50696,PRJ-1017,2026-01-23,2026-01-24,EXPENSE,0.0,217.0,2,-21.0,196.0,INV-9048,2026-01-24T13:18:00Z
TXN-50787,PRJ-1018,2026-03-10,2026-03-12,LABOR,14.0,3500.0,2,-479.0,3021.0,INV-9053,2026-03-12T14:19:00Z
TXN-51759,PRJ-1002,2026-03-29,2026-04-01,LABOR,8.0,1400.0,0,0.0,0.0,,2026-04-01T16:44:00Z
TXN-51391,PRJ-1032,2026-02-25,2026-02-26,LABOR,6.0,900.0,2,-66.0,834.0,INV-9090,2026-02-26T20:22:00Z
TXN-50289,PRJ-1007,2026-02-24,2026-02-24,LABOR,18.0,3780.0,2,-484.0,3296.0,INV-9019,2026-02-24T18:49:00Z
TXN-50310,PRJ-1007,2026-03-11,2026-03-13,EXPENSE,0.0,1678.0,0,0.0,0.0,,2026-03-13T13:12:00Z
TXN-51385,PRJ-1032,2026-01-04,2026-01-04,LABOR,20.0,4200.0,2,146.0,4346.0,INV-9089,2026-01-04T17:33:00Z
TXN-51085,PRJ-1025,2026-02-07,2026-02-09,LABOR,8.0,1400.0,0,0.0,0.0,,2026-02-09T15:40:00Z
TXN-50365,PRJ-1009,2026-01-20,2026-01-20,LABOR,18.0,2700.0,2,-388.0,2312.0,INV-9024,2026-01-20T17:10:00Z
TXN-51044,PRJ-1024,2026-03-22,2026-03-23,LABOR,22.0,4620.0,0,0.0,0.0,,2026-03-23T16:52:00Z
TXN-50284,PRJ-1007,2026-02-19,2026-02-19,LABOR,22.0,2090.0,2,89.0,2179.0,INV-9019,2026-02-19T13:35:00Z
